x_ms,baseline_ecdf,altered_ecdf,abs_gap
5.429185000139114,0.5214666372054506,0.47161572052401746,0.049850916681433155
5.436725999970804,0.5217444057663387,0.4737991266375546,0.04794527912878416
5.442206000225269,0.5219462585469147,0.4759825327510917,0.045963725795822974
5.4496980001204065,0.5222222222222223,0.4767090741044777,0.04551314811774454
5.455827999867324,0.5233333333333333,0.4773035346456841,0.046029798687649226
5.464720999952988,0.5237318777260752,0.4781659388646288,0.04556593886144639
5.471318999752839,0.5240275704954683,0.48034934497816595,0.04367822551730238
5.4763860002822184,0.524254650741679,0.48253275109170307,0.04172189964997591
5.478023999785364,0.5243280585355623,0.4847161572052402,0.03961190133032211
5.480621000060637,0.5244444444444445,0.48580702017627975,0.038637424268164744
5.483222000293608,0.5250193400549862,0.4868995633187773,0.038119776736208866
5.485648000103538,0.5255555555555556,0.48816829228798214,0.03738726326757341
5.487236999670131,0.5266666666666666,0.48899929391211205,0.03766737275455456
5.487396999797056,0.5266907199621036,0.4890829694323144,0.03760775052978921
5.494628000178636,0.5277777777777778,0.4908695723565501,0.03690820542122769
5.494896000072913,0.5288888888888889,0.49093578856033143,0.03795310032855742
5.496234000020195,0.5290076322288813,0.4912663755458515,0.037741256683029745
5.507416000000376,0.53,0.492089144540601,0.03791085545939904
5.510870999842155,0.5311111111111111,0.49234336263680184,0.03876774847430925
5.51435199986372,0.5322222222222223,0.4925994938202702,0.03962272840195208
5.517146999864053,0.5333333333333333,0.49280514927946123,0.040528184053872096
5.525907999981428,0.5336484862930705,0.49344978165938863,0.04019870463368186
5.532408999897598,0.5338823419416704,0.49563318777292575,0.03824915416874464
5.5461860001742025,0.5343779317550824,0.4978165938864629,0.03656133786861954
5.548034999719675,0.5344444444444445,0.4982669136869137,0.036177530757530774
5.5551509999531845,0.535161667477861,0.5,0.03516166747786098
5.559059000006528,0.5355555555555556,0.5009921803729251,0.03456337518263042
5.561169999964477,0.5366666666666666,0.5015281303977291,0.03513853626893748
5.563750999954209,0.5369687606026278,0.5021834061135371,0.0347853544890907
5.566819999785366,0.5373279726298059,0.5043668122270742,0.03296116040273167
